meeting_id,speaker_id,begin_time,text,end_time
IN1007,MIO097,1352.3299560546875,YEAH,1355.3299560546875
IN1007,MIO097,1776.8499755859375,YEAH,1779.8499755859375
IN1007,MIO098,1232.8299560546875,BUT UH IT'S NOT A BIG TRAGEDY,1235.8299560546875
IN1007,MIO106,857.0599975585938,MM-HMM,860.0599975585938
IN1007,MIO098,1817.1800537109375,UH,1820.1800537109375
IN1007,MIO098,668.6099853515625,HE USED TO HAVE BEFORE HE LOST ALL THE DATA,671.6099853515625
IN1007,MIO097,1061.8299560546875,THIS IS YEAH,1064.8299560546875
IN1007,MIO077,49.38999938964844,BUT I CANNOT,52.38999938964844
IN1007,MIO106,696.97998046875,YEAH,699.97998046875
IN1007,MIO098,2044.719970703125,IF UH,2047.719970703125
IN1007,MIO098,2149.159912109375,IT WAS AT D. B. F. L. YEAH,2152.159912109375
IN1007,MIO097,738.6799926757812,IT'S JUST THE STANDARD WOR OF WORK,741.6799926757812
IN1007,MIO077,2180.090087890625,YEAH BUT ANYWAY AFTER I'M BACK I'LL BE STILL ON SKYPE AND ALL THESE THINGS,2183.090087890625
IN1007,MIO077,282.4200134277344,SO AND ANYWAY IT IT TAKES TIME THIS THIS COMPUTATION,285.4200134277344
IN1007,MIO098,63.97999954223633,BUT STILL WE WE NEED TO CONTINUE ON THIS,66.97999954223633
IN1007,MIO097,1078.7900390625,RIGHT,1081.7900390625
IN1007,MIO098,2089.97998046875,IT'S UH,2092.97998046875
IN1007,MIO097,1066.449951171875,SO THIS IS SOME ENVELOPE WHICH IS IN OUR CASE RELATED TO HILBERT ENVELOPE,1069.449951171875
IN1007,MIO097,1254.050048828125,DEFINITELY BETTER QUALITY,1257.050048828125
IN1007,MIO077,2249.77001953125,BECAUSE SHE HAS TO BREAK FOR SOME TIME AT LEAST A LITTLE,2252.77001953125
IN1007,MIO077,1964.4100341796875,SO NOVEMBER YEAH,1967.4100341796875
IN1007,MIO098,1470.31005859375,BUT THAT WAS ABOUT IT,1473.31005859375
IN1007,MIO077,1174.47998046875,OKAY,1177.47998046875
IN1007,MIO106,647.1400146484375,OKAY,650.1400146484375
IN1007,MIO077,2136.7900390625,YEAH,2139.7900390625
IN1007,MIO098,1398.93994140625,ESSENTIALLY IF YOU WERE IN SPECTRAL DOMAIN YOU WOULD COMPRESS THE POWER SPECTRUM,1401.93994140625
IN1007,MIO098,2239.8701171875,MM-HMM,2242.8701171875
IN1007,MIO098,2190.97998046875,IS IT PLAN,2193.97998046875
IN1007,MIO097,1100.219970703125,SO MORE OR LESS IF WE UH CAN WE CAN PLOT IT,1103.219970703125
IN1007,MIO098,1060.3599853515625,THIS IS L. P.,1063.3599853515625
IN1007,MIO077,451.9599914550781,UM OKAY,454.9599914550781
IN1007,MIO106,2169.27001953125,YEAH,2172.27001953125
IN1007,MIO097,111.37000274658203,LET ME JUST TELL US SO WHAT YOU KNOW ALREADY ABOUT UH I DON'T KNOW HOW FAR YOU ARE WITH THE S FEATURES,114.37000274658203
IN1007,MIO106,1398.1800537109375,OKAY,1401.1800537109375
IN1007,MIO098,2123.409912109375,BUT SUDDENLY WE SA S HE SAID WELL SO SO WHERE ARE YOU,2126.409912109375
IN1007,MIO106,1468.7900390625,MM,1471.7900390625
IN1007,MIO077,1837.6500244140625,I I DON'T KNOW,1840.6500244140625
IN1007,MIO098,2132.409912109375,SO I THE L. P. C. PART WAS LIKE I HAD TO DO IT IN ONE HOUR,2135.409912109375
IN1007,MIO106,2184.22998046875,OKAY,2187.22998046875
IN1007,MIO098,2249.64990234375,YEAH I KNOW,2252.64990234375
IN1007,MIO106,2263.510009765625,YEAH,2266.510009765625
IN1007,MIO106,1402.719970703125,YES,1405.719970703125
IN1007,MIO077,1378.260009765625,YEAH,1381.260009765625
IN1007,MIO098,1833.010009765625,I GOT SOME IDEAS BY THE WAY,1836.010009765625
IN1007,MIO097,1780.6099853515625,WHATEVER,1783.6099853515625
IN1007,MIO106,163.44000244140625,A. S. R. U.,166.44000244140625
IN1007,MIO106,459.67999267578125,SO THEN I THINK I NEED YEAH,462.67999267578125
IN1007,MIO077,924.3099975585938,SO UM JUST THEY IN TH UM IN THE SPEECH UH RE SYNTHESIS OR CODING WHAT YOU'RE DOING UM DID YOU TRY TO TO PLAY WITH THE KNOBS SOMEWHERE,927.3099975585938
IN1007,MIO098,2226.3798828125,SO IS SHE GETTING UH UH ANOTHER POSITION THERE,2229.3798828125
IN1007,MIO077,1202.4000244140625,THAT THAT'S NICE,1205.4000244140625
IN1007,MIO098,2373.8701171875,THANKS A LOT,2376.8701171875
IN1007,MIO097,307.1199951171875,MM-HMM,310.1199951171875
IN1007,MIO077,1940.5,YEAH YEAH FERRET,1943.5
IN1007,MIO077,1094.5799560546875,MM-HMM,1097.5799560546875
IN1007,MIO098,408.32000732421875,AND NOW IT'S UH CL CLOSE HISTO ACTUALLY BRNO IS DOING A A LOT OF THAT NOW,411.32000732421875
IN1007,MIO077,2129.3701171875,YEAH,2132.3701171875
IN1007,MIO098,2224.780029296875,RIGHT,2227.780029296875
IN1007,MIO106,2080.320068359375,NOTEBOOKS,2083.320068359375
IN1007,MIO106,725.760009765625,OKAY,728.760009765625
IN1007,MIO077,1091.3900146484375,OKAY OKAY OKAY OKAY OKAY,1094.3900146484375
IN1007,MIO077,2139.669921875,YEAH AND ALSO IN THE IN THE L LAB LABS THE D PEOPLE DIDN'T KNOW ANYTHING ABOUT IT AND THEY JUST FOLLOW THE PAPERS,2142.669921875
IN1007,MIO106,1520.510009765625,UH WHERE YOU STARTED WITH YEAH,1523.510009765625
IN1007,MIO077,1060.699951171875,YEAH,1063.699951171875
IN1007,MIO098,2262.64990234375,UM OKAY,2265.64990234375
IN1007,MIO098,269.19000244140625,YEAH,272.19000244140625
IN1007,MIO098,2177.550048828125,BECAUSE JUST TO MAKE SURE THAT AND YEAH,2180.550048828125
IN1007,MIO106,1921.3800048828125,UH YEAH,1924.3800048828125
IN1007,MIO097,445.1199951171875,WHAT YEAH YEAH,448.1199951171875
IN1007,MIO077,216.19000244140625,WHY THAT,219.19000244140625
IN1007,MIO097,1621.1600341796875,IT'S QUITE DIFFICULT BUT YEAH,1624.1600341796875
IN1007,MIO098,437.9200134277344,IS THAT SO,440.9200134277344
IN1007,MIO098,2240.85009765625,YEAH,2243.85009765625
IN1007,MIO097,1102.43994140625,SO WHAT WE CAN SEE IS SOME HILBERT ENVELOPE LIKE THIS,1105.43994140625
IN1007,MIO106,1579.1300048828125,UH-HUH,1582.1300048828125
IN1007,MIO077,787.469970703125,HMM,790.469970703125
IN1007,MIO098,1432.8599853515625,AND UH IT'S,1435.8599853515625
IN1007,MIO106,551.8499755859375,AH,554.8499755859375
IN1007,MIO077,2107.72998046875,YEAH,2110.72998046875
IN1007,MIO077,344.17999267578125,YOU YOU HAVE THE GAUSSIANS RUNNING SOMEHOW,347.17999267578125
IN1007,MIO077,475.0299987792969,YEAH OKAY,478.0299987792969
IN1007,MIO077,1822.6800537109375,BUT STILL STILL YOU CAN YOU CAN FIVE TIMES MORE COMPUTE,1825.6800537109375
IN1007,MIO097,1216.239990234375,IT'S WORSE AND WORSE,1219.239990234375
IN1007,MIO097,1650.2099609375,N NOTHING LIKE THAT,1653.2099609375
IN1007,MIO097,1757.6700439453125,I THINK SO,1760.6700439453125
IN1007,MIO097,1273.3199462890625,SO WELL I MEAN,1276.3199462890625
IN1007,MIO106,843.1099853515625,MM-HMM,846.1099853515625
IN1007,MIO097,1257.3599853515625,SO SO,1260.3599853515625
IN1007,MIO077,1518.3399658203125,UH,1521.3399658203125
IN1007,MIO097,1788.9000244140625,OH YEAH,1791.9000244140625
IN1007,MIO106,1892.8699951171875,YEAH,1895.8699951171875
IN1007,MIO106,524.4500122070312,YEAH,527.4500122070312
IN1007,MIO098,160.74000549316406,THEY HAD A PAPER I BELIEVE IT WAS NOT IN ICASSP A. S. R. U. OR SOMETHING RIGHT,163.74000549316406
IN1007,MIO097,131.19000244140625,SO YOU KNOW S SOMETHING LIKE THAT,134.19000244140625
IN1007,MIO106,546.75,YEAH,549.75
IN1007,MIO077,1924.9200439453125,YEAH YEAH YEAH,1927.9200439453125
IN1007,MIO097,1252.6500244140625,UH BETTER QUALITY,1255.6500244140625
IN1007,MIO106,763.5599975585938,NO THAT'S FOR COMPRESSION,766.5599975585938
IN1007,MIO077,1131.93994140625,SO,1134.93994140625
IN1007,MIO098,1782.4000244140625,WELL IT IS IMPORTANT YOU KNOW,1785.4000244140625
IN1007,MIO077,348.30999755859375,AND THEN THE TANDEM TRAINING C ALSO SO THE YOU ARE ABLE TO TRAIN THE NET NOW,351.30999755859375
IN1007,MIO098,1837.06005859375,YEAH,1840.06005859375
IN1007,MIO098,1101.43994140625,AND,1104.43994140625
IN1007,MIO097,1751.6300048828125,NOW IT'S NOT SO BAD WITH THAT IF YOU REALLY WRITE IT F WELL,1754.6300048828125
IN1007,MIO077,2075.659912109375,ALL THE ALL THE EXERCISE BOOKS,2078.659912109375
IN1007,MIO077,626.5399780273438,SO THESE I HAVE SOME RESULTS ON,629.5399780273438
IN1007,MIO077,657.77001953125,THIS IS THE TANDEM,660.77001953125
IN1007,MIO106,84.44999694824219,YEAH,87.44999694824219
IN1007,MIO077,1147.030029296875,'CAUSE THERE ARE THREE THINGS,1150.030029296875
IN1007,MIO098,1646.1600341796875,OR,1649.1600341796875
IN1007,MIO098,386.5400085449219,HE WAS S SOMEBODY WAS ASKING HIM YOU WERE OR SO S OR SOMEBODY WAS ASKING HIM SOMETHING,389.5400085449219
IN1007,MIO106,1458.8900146484375,YEAH,1461.8900146484375
IN1007,MIO098,373.95001220703125,AND HE'S HE'LL BE WORKING ON THINGS WHICH HE CANNOT TALK ABOUT,376.95001220703125
IN1007,MIO106,2373.669921875,YEAH THANKS,2376.669921875
IN1007,MIO077,745.1199951171875,WELL IT'S BIL STILL SUB BANDS NO,748.1199951171875
IN1007,MIO077,456.82000732421875,RIGHT,459.82000732421875
IN1007,MIO077,751.4299926757812,BUT THAT YOU JUST DIDN'T TALK ABOUT ANY SUB BAND SO FAR,754.4299926757812
IN1007,MIO098,1444.9300537109375,P. H. D. THESIS ACTUALLY,1447.9300537109375
IN1007,MIO106,317.760009765625,AND ALSO UH THE MAIN IDEA TODAY WHY I TOLD MAYBE IS LIKE IF YOU CAN LIST DOWN WHAT ALL THINGS ARE THERE TO BE TAKEN CARE OF,320.760009765625
IN1007,MIO077,2252.919921875,BUT HAS TO BREAK,2255.919921875
IN1007,MIO077,1835.6600341796875,I HAVE TO TALK TO YOU ABOUT THESE,1838.6600341796875
IN1007,MIO098,1603.800048828125,BASICALLY HE'S A HE'S AT STANFORD THE GUY,1606.800048828125
IN1007,MIO097,772.1599731445312,YEAH JUST ONE SECOND WITH WITHOUT OVERLAPPING,775.1599731445312
IN1007,MIO098,911.8699951171875,UH AS AS I SAY WHEN YOU WHEN YOU ARE NOT HERE THAT THAT PETR MOTLICEK KNOWS ENOUGH ABOUT IT TOO,914.8699951171875
IN1007,MIO077,2221.260009765625,UH WELL IT WOULD BE GOOD REASON FOR PETRA THAT I HAVE TO STAY HERE,2224.260009765625
IN1007,MIO077,2292.919921875,YEAH BUT I THINK DEFINITELY YOU ARE THE BEST PERSON HERE TO WITH UH RELATED TO AVAILABILITY OF YOU,2295.919921875
IN1007,MIO098,1600.77001953125,HE'S VERY GOOD MATHEMAT MM H VERY GOOD THEORETICIAN,1603.77001953125
IN1007,MIO097,1607.969970703125,RIGHT RIGHT,1610.969970703125
IN1007,MIO077,2196.909912109375,I SHOULD,2199.909912109375
IN1007,MIO077,338.7699890136719,SO SO WHAT WELL LAST TIME WE WE WERE S TALKING ABOUT WHAT ABOUT GAUSSIANS,341.7699890136719
IN1007,MIO098,917.3900146484375,BECAUSE SAME AP YEAH DIFFERENT UH APPLICATION DIFFERENT UH DIFFERENT SOFTWARE OR SOMETHING,920.3900146484375
IN1007,MIO098,1241.81005859375,AND IF YOU PUT IN UH NOISE ALTOGETHER IT SOUNDS LIKE A WHISPERED SPEECH UH BUT YOU UNDERSTAND PERFECT,1244.81005859375
IN1007,MIO098,2018.9200439453125,I DON'T KNOW IF IT NEEDS TO BE FOUR CREDIT OR NOT,2021.9200439453125
IN1007,MIO098,1965.6500244140625,SO BREAKS MY HEART,1968.6500244140625
IN1007,MIO077,670.0900268554688,YEAH YEAH,673.0900268554688
IN1007,MIO098,2100.52001953125,I DIDN'T GET INTO TOO MANY THINGS ACTUALLY,2103.52001953125
IN1007,MIO106,160.42999267578125,YEAH,163.42999267578125
IN1007,MIO098,221.2100067138672,MAINLY M MARIOS WAS UH PROGRAMMING IN MATLAB AND PETR WAS PUTTING IT INTO FANCY IS YEAH AND UH BUT UH AND BUT THEN WE WERE HOPING UH UH UH TH TO PICK UP ON THAT LITTLE BIT MORE,224.2100067138672
IN1007,MIO097,1781.0400390625,THAT'S NOT IMPORTANT,1784.0400390625
IN1007,MIO098,1983.489990234375,EITHER SPEECH,1986.489990234375
IN1007,MIO077,937.1799926757812,I M NO NO,940.1799926757812
IN1007,MIO097,1411.6099853515625,AND IT'S STILL YEAH,1414.6099853515625
IN1007,MIO077,633.3300170898438,THEN TANDEM SYSTEM,636.3300170898438
IN1007,MIO106,347.8599853515625,YEAH,350.8599853515625
IN1007,MIO097,671.47998046875,WE SHOULDN'T SMILE,674.47998046875
IN1007,MIO098,1585.4100341796875,I THINK THERE WA UH THE READING LES ATLAS'S PAPERS ARE VERY GOOD,1588.4100341796875
IN1007,MIO098,2214.9599609375,TWO YEARS,2217.9599609375
IN1007,MIO097,732.52001953125,SO JUST DIVIDING THE SPEECH INTO ONE S ONE SECOND FRAMES DOING D. C. T.,735.52001953125
IN1007,MIO097,1983.4300537109375,IT'S JUST THAT PERCEPTUAL STUFF AND,1986.4300537109375
IN1007,MIO077,1027.510009765625,NO NO NO NO,1030.510009765625
IN1007,MIO097,1384.4200439453125,ZERO POINT ONE,1387.4200439453125
IN1007,MIO098,1589.3599853515625,BECAUSE LES ATLAS IS DOING A LOT OF WORK ON CODING IN THIS DOMAIN,1592.3599853515625
IN1007,MIO077,537.4099731445312,THEN TRAPS WITH W VARIOUS LENGTHS,540.4099731445312
IN1007,MIO106,888.2100219726562,MM-HMM,891.2100219726562
IN1007,MIO097,1990.510009765625,MM-HMM,1993.510009765625
IN1007,MIO098,296.2699890136719,WE WERE ALSO DOING A SERIOUS THING THAT WE WERE STEPPING IT BY TEN MILLISECOND RIGHT,299.2699890136719
IN1007,MIO097,1256.1099853515625,BUT THAT'S A PROBLEM,1259.1099853515625
IN1007,MIO097,2271.10009765625,A ANY,2274.10009765625
IN1007,MIO098,380.3500061035156,IT'S UH I YEAH IT'S CLASSIFIED WORK TYPICALLY,383.3500061035156
IN1007,MIO106,184.57000732421875,YEAH,187.57000732421875
IN1007,MIO098,2055.25,AND UH IT'S POSSIBLE,2058.25
IN1007,MIO098,2073.43994140625,MM-HMM,2076.43994140625
IN1007,MIO097,859.3200073242188,AND IT SOUNDS BETTER FOR SOME KIND OF SPEECH SIGNALS,862.3200073242188
IN1007,MIO098,2041.5699462890625,AND SO I'LL I. S. WHO ALREADY HAVE AT LEAST TWO,2044.5699462890625
IN1007,MIO077,174.3300018310547,YEAH OKAY,177.3300018310547
IN1007,MIO106,1089.0,YEAH,1092.0
IN1007,MIO098,2273.39990234375,I MEAN WHEN YOU CAME IT WAS JUST LIKE CRA ONE OF THE CRAZIEST UH UH TIMES OF THIS YEAR,2276.39990234375
IN1007,MIO098,88.08999633789062,SO ABOUT IT BUT PETR MOTLICEK TOO,91.08999633789062
IN1007,MIO077,2283.8701171875,YEAH,2286.8701171875
IN1007,MIO097,1556.5899658203125,MM-HMM,1559.5899658203125
IN1007,MIO077,549.0800170898438,WITH VAR VARIOUS LENGTHS WE WERE TRYING TO TO START THEM FROM FROM ON THE ULTIMATE LENGTH OF ONE ONE UH FRAME UP TO ONE SECOND OR EVEN MORE,552.0800170898438
IN1007,MIO077,1281.5,ALTHOUGH HERVE JUST SAID THAT WE SHOULDN'T S TALK ABOUT CONFIDENTIAL THINGS HERE,1284.5
IN1007,MIO097,1653.5400390625,SO,1656.5400390625
IN1007,MIO098,2046.5999755859375,YEAH WE PRO I PROBABLY GET FOUR,2049.5999755859375
IN1007,MIO106,1663.3299560546875,MM-HMM,1666.3299560546875
IN1007,MIO097,929.7100219726562,YEAH,932.7100219726562
IN1007,MIO098,2008.239990234375,I HAVE ONE GUARANTEED THAT I DON'T KNOW IF ANYBODY ELSE IS UH,2011.239990234375
IN1007,MIO106,1746.6500244140625,YEAH,1749.6500244140625
IN1007,MIO098,1040.2900390625,EXCEPT,1043.2900390625
IN1007,MIO106,780.1400146484375,YEAH,783.1400146484375
IN1007,MIO077,1904.239990234375,BUT AFTER YOU FIND OUT THE BACK THEN IT WILL BE THAT WILL BE THE YEAH,1907.239990234375
IN1007,MIO077,417.5799865722656,I SEE,420.5799865722656
IN1007,MIO077,674.1199951171875,BUT UH I THINK THE UH I THINK THE MOST IMPORTANT RESULTS ARE ALREADY IN THE THESIS HE'S WRITING,677.1199951171875
IN1007,MIO098,2152.340087890625,BUT,2155.340087890625
IN1007,MIO098,191.49000549316406,AND WE'LL THE THE WAY WE'VE UH WE ARE DOING IT IS KIND OF I THINK IT WORKS BUT IT'S LITTLE BIT INELEGANT,194.49000549316406
IN1007,MIO097,836.22998046875,AND YEAH THERE IS SOME COMPRESSION FACTOR WHICH IS AGAIN WHEN YOU'RE COMPUTING THAT AUTO REGRESSIVE MODEL FROM F. D. L. P.,839.22998046875
IN1007,MIO097,21.639999389648438,YEP,24.639999389648438
IN1007,MIO106,667.9500122070312,OKAY,670.9500122070312
IN1007,MIO097,701.4199829101562,RIGHT,704.4199829101562
IN1007,MIO097,1003.719970703125,NO,1006.719970703125
IN1007,MIO077,1661.4000244140625,BUT ALL THE FILES ARE HERE,1664.4000244140625
IN1007,MIO097,916.2899780273438,I MEAN IT'S MORE OR LESS THE SAME APPROACH RIGHT,919.2899780273438
IN1007,MIO106,635.27001953125,OKAY,638.27001953125
IN1007,MIO077,686.9500122070312,AND THEN THERE IS THE F. D. L. P.,689.9500122070312
IN1007,MIO106,295.6400146484375,YEAH,298.6400146484375
IN1007,MIO106,1016.0900268554688,YEAH USE MAYBE YOU CAN USE THE BOARD FOR THAT YEAH,1019.0900268554688
IN1007,MIO098,1830.7900390625,AND THEN DID YOU GET ANYTHING IN F IN FRANCE,1833.7900390625
IN1007,MIO106,650.5399780273438,UH-HUH,653.5399780273438
IN1007,MIO097,971.4500122070312,OR ALSO THAT'S ANOTHER PROBLEM,974.4500122070312
IN1007,MIO097,1181.719970703125,BUT IF YOU TAKE A LOOK FOR EXAMPLE FOR A S IF YOU HAVE A VERY G GOOD MUSIC SIGNAL,1184.719970703125
IN1007,MIO098,1790.6600341796875,BECAUSE IT'S TRUE IT'S TRUE THIS THAT UH THAT THINGS SPED UP TREMENDOUSLY SINCE I CAME,1793.6600341796875
IN1007,MIO077,374.07000732421875,YEAH,377.07000732421875
IN1007,MIO097,1110.199951171875,BUT THIS IS THE SIGNAL WHICH WE GET FROM ONE DI ONE FREQUENCY BAND,1113.199951171875
IN1007,MIO077,750.5900268554688,WELL YEAH,753.5900268554688
IN1007,MIO098,14.300000190734863,AND UH THE WHOLE IDEA HERE IS SAYS ALSO PUT THE LAPEL ON,17.300000190734863
IN1007,MIO077,1743.81005859375,SO IT WAS AGAIN TEN TIMES MORE DEMANDING THAN C. PLUS PLUS AND THEN,1746.81005859375
IN1007,MIO106,1637.0400390625,MM-HMM,1640.0400390625
IN1007,MIO097,1087.6300048828125,EXACTLY,1090.6300048828125
IN1007,MIO077,431.9700012207031,YEAH,434.9700012207031
IN1007,MIO077,302.989990234375,WE JUST STICK TO THE TRAP,305.989990234375
IN1007,MIO098,1456.8299560546875,YOU GUYS WERE STILL IN KINDERGARTEN RIGHT,1459.8299560546875
IN1007,MIO106,1485.68994140625,YES,1488.68994140625
IN1007,MIO106,1159.489990234375,YEAH IN THE FOR UH FREQUENCY IT IS,1162.489990234375
IN1007,MIO098,1671.06005859375,TO FILL IN YEAH WITH ALL KINDS OF PARAMETERS,1674.06005859375
IN1007,MIO098,1949.6600341796875,YEAH I THINK HALF HOUR IT'S FINE RIGHT,1952.6600341796875
IN1007,MIO106,32.75,NO I'M GOING TO LISTEN,35.75
IN1007,MIO077,2153.580078125,YEAH,2156.580078125
IN1007,MIO077,688.7999877929688,THEN WE CAN TALK MORE ABOUT,691.7999877929688
IN1007,MIO106,197.6999969482422,MM-HMM,200.6999969482422
IN1007,MIO077,1359.7099609375,OKAY,1362.7099609375
IN1007,MIO098,97.95999908447266,YEAH AND UH SO SO THIS IS UM YEAH I GUESS THIS IS IT,100.95999908447266
IN1007,MIO077,2069.64990234375,BECAUSE IN THE F WHEN THERE TH WERE THE FLATS IN I LOST ALL MY PAPERS FROM MY SCHOOL,2072.64990234375
IN1007,MIO097,1133.300048828125,AND THIS IS WHAT YOU ALSO HAVE TO SOMEHOW TRANSMIT OR AT LEAST TRY TO TRANSMIT IN ORDER TO GET,1136.300048828125
IN1007,MIO097,993.4299926757812,NO,996.4299926757812
IN1007,MIO097,1569.8499755859375,MM-HMM,1572.8499755859375
IN1007,MIO106,346.94000244140625,YEAH,349.94000244140625
IN1007,MIO098,905.0599975585938,NO,908.0599975585938
IN1007,MIO097,145.24000549316406,MM-HMM,148.24000549316406
IN1007,MIO097,906.9500122070312,RIGHT RIGHT,909.9500122070312
IN1007,MIO077,1902.8699951171875,NO,1905.8699951171875
IN1007,MIO077,1511.3299560546875,S,1514.3299560546875
IN1007,MIO106,241.4499969482422,OKAY,244.4499969482422
IN1007,MIO106,2028.260009765625,YEAH,2031.260009765625
IN1007,MIO077,524.489990234375,BUT OKAY,527.489990234375
IN1007,MIO098,1976.4100341796875,UH D HOPEFULLY IT'S MAKE M MAKES UH PAY PAY SOME EXTRA,1979.4100341796875
IN1007,MIO098,1871.0699462890625,UM,1874.0699462890625
IN1007,MIO106,2032.0899658203125,BECAUSE S S IN I. S. IT'S FOUR UH CREDITS AND UH GUILLERMO IS TAKING I THINK HE'S G YEAH,2035.0899658203125
IN1007,MIO077,44.83000183105469,WELL I GUESS SO,47.83000183105469
IN1007,MIO097,889.25,BUT IT'S NOT RELATED TO SPEECH RECOGNITION SO MUCH OR BUT,892.25
IN1007,MIO098,1260.8299560546875,I MEAN QUAL COMPUTERS IS GOING TO,1263.8299560546875
IN1007,MIO077,335.3699951171875,Y OKAY,338.3699951171875
IN1007,MIO098,1416.989990234375,BUT YOU KNOW HOW MUCH C IT WAS COMPRESSED,1419.989990234375
IN1007,MIO097,783.6699829101562,SO THERE IS OVERLAPPING,786.6699829101562
IN1007,MIO098,1726.4200439453125,I YEAH I REMEMBER FRANK CAME TO ME AND SAYS IS EVERYBODY WAS COMPUTING LIKE MARIUS WE WOULD BE ALL DEAD,1729.4200439453125
IN1007,MIO077,449.5299987792969,YEAH,452.5299987792969
IN1007,MIO097,953.52001953125,SO OF COURSE I HAVE TO LISTEN IT AND AND S WELL SO NOW WHAT I'M USING ARE FIFTEEN BANDS,956.52001953125
IN1007,MIO097,1749.5799560546875,I DON'T IT'S HARD TO SAY,1752.5799560546875
IN1007,MIO106,1649.949951171875,MM-HMM,1652.949951171875
IN1007,MIO106,1741.3299560546875,SO,1744.3299560546875
IN1007,MIO097,806.6900024414062,SO I'M COMPUTING THAT HILBERT ENVELOPE WHICH IS JUST THE ENVELOPE OF SOME TEMPORAL TRAJECTORY,809.6900024414062
IN1007,MIO077,1864.93994140625,YEAH BUT T S BUT YEAH,1867.93994140625
IN1007,MIO077,1241.260009765625,YEAH THAT THAT'S,1244.260009765625
IN1007,MIO098,1425.77001953125,EXCEPT THAT IF IT IS DIFFERENT,1428.77001953125
IN1007,MIO098,1018.6500244140625,I MEAN UH AND UH THAT'S WHY WE HAVE IT HERE RIGHT SO THAT,1021.6500244140625
IN1007,MIO077,2216.669921875,AND I WOULD HAVE TO STAY ONE MORE,2219.669921875
IN1007,MIO097,1146.030029296875,RIGHT RIGHT,1149.030029296875
IN1007,MIO097,813.6400146484375,AND MORE OR LESS YOU CAN DIVIDE THIS INTO A HILBERT ENVELOPE HILB HILBERT CARRIER,816.6400146484375
IN1007,MIO097,705.72998046875,YEAH BUT I'M USING THAT FOR DIFFERENT DIFFERENT REASON RIGHT,708.72998046875
IN1007,MIO077,95.54000091552734,OKAY,98.54000091552734
IN1007,MIO077,346.95001220703125,LIKE FEATURE EXTRACTION,349.95001220703125
IN1007,MIO098,2139.52001953125,AND,2142.52001953125
IN1007,MIO097,940.9000244140625,SURE,943.9000244140625
IN1007,MIO077,2372.4599609375,YEAH,2375.4599609375
IN1007,MIO098,406.4599914550781,UH TH NOBODY,409.4599914550781
IN1007,MIO077,2363.35009765625,UH ASK HYNEK,2366.35009765625
IN1007,MIO106,147.16000366210938,YEAH,150.16000366210938
IN1007,MIO097,156.8300018310547,YEAH,159.8300018310547
IN1007,MIO077,644.0700073242188,AND THEN THERE IS A TRAINING UH WITH M. L. P. THAT'S TAKING SOME CONTEXT OF THESE P. L. P. COEFFICIENTS,647.0700073242188
IN1007,MIO098,2210.43994140625,SORRY YOURS YOU WERE OR YOU WERE HERE T YOU WERE YOU WERE HERE HOW LONG YOU WERE HERE,2213.43994140625
IN1007,MIO077,565.0700073242188,ALSO W THEN WE APPLY THE D. C. T. ON THE TRAP ITSELF WHICH IS SOME SOMETHING LIKE THE GAUSSIANS,568.0700073242188
IN1007,MIO098,1570.800048828125,THAT WAS UH,1573.800048828125
IN1007,MIO098,1560.0899658203125,BUT STATISTIC AND UH AND SOMETHING APPROACHES,1563.0899658203125
IN1007,MIO077,452.989990234375,SO SO,455.989990234375
IN1007,MIO077,1839.6600341796875,I DIDN'T EVEN MAIL TO TO CHERNOTSKY I MUST SAY,1842.6600341796875
IN1007,MIO077,241.3300018310547,BECAUSE YOU CAN DECIDE WHAT COMPRESSION FACTOR AND EVERYTHING,244.3300018310547
IN1007,MIO077,380.20001220703125,EH,383.20001220703125
IN1007,MIO098,95.04000091552734,PETR MOTLICEK IS WORKING MAINLY ON SPEECH CODING,98.04000091552734
IN1007,MIO098,2237.1201171875,OH I SEE,2240.1201171875
IN1007,MIO077,2078.39990234375,UM HOW TO SAY THIS,2081.39990234375
IN1007,MIO097,826.0399780273438,YEAH SO THOSE ARE TWO PARTS OR ITEMS YOU NEED SOMEHOW TO ENCODE IF YOU WANT AGAIN TO GET ORIGINAL SPEECH OR REASONABLE QUALITY,829.0399780273438
IN1007,MIO077,409.44000244140625,IT WAS BARRY,412.44000244140625
IN1007,MIO077,2236.780029296875,AND EVERYTHING IS IT'S A GREAT OPPORTUNITY FOR HER AT LEAST,2239.780029296875
IN1007,MIO098,2270.72998046875,OTHERWISE I AM ALSO MUCH MORE AVAILABLE THAN I WAS,2273.72998046875
IN1007,MIO097,1217.1500244140625,DON'T THEN YOU DON'T SEE ANY ANYTHING LIKE COSINE,1220.1500244140625
IN1007,MIO077,1782.8499755859375,BUT THE T,1785.8499755859375
IN1007,MIO106,551.47998046875,LENGTH,554.47998046875
IN1007,MIO077,684.2000122070312,UH THEN UH THEN WHAT,687.2000122070312
IN1007,MIO106,158.60000610351562,YEAH,161.60000610351562
IN1007,MIO077,1914.5899658203125,SO WE WILL SEND YOU THE PAPERS RELATED,1917.5899658203125
IN1007,MIO106,736.760009765625,OKAY,739.760009765625
IN1007,MIO097,1747.1800537109375,MM,1750.1800537109375
IN1007,MIO106,180.63999938964844,SO FOR,183.63999938964844
IN1007,MIO097,1318.489990234375,SURE,1321.489990234375
